,,,公布日期時間,2021/07/26 04:36:12 PM
商品, 買賣權, 到期月份(週別), 履約價格, Delta值
TFO       ,買權,202109  , 1580  ,0.3004
TFO       ,買權,202109  , 1600  ,0.2295
TFO       ,買權,202109  , 1620  ,0.1690
TFO       ,買權,202109  , 1640  ,0.1193
TFO       ,買權,202109  , 1660  ,0.0857
TFO       ,買權,202109  , 1680  ,0.0596
TFO       ,買權,202109  , 1700  ,0.0451
TFO       ,買權,202109  , 1720  ,0.0259
TFO       ,買權,202109  , 1740  ,0.0168
TFO       ,買權,202109  , 1760  ,0.0102
TFO       ,買權,202109  , 1780  ,0.0062
TFO       ,買權,202109  , 1800  ,0.0040
TFO       ,買權,202109  , 1820  ,0.0018
TFO       ,買權,202109  , 1840  ,0.0010
TFO       ,買權,202109  , 1880  ,0.0009
TFO       ,買權,202109  , 1920  ,0.0008
TFO       ,賣權,202109  ,  960  ,-0.0003
TFO       ,賣權,202109  , 1000  ,-0.0004
TFO       ,賣權,202109  , 1040  ,-0.0004
TFO       ,賣權,202109  , 1080  ,-0.0005
TFO       ,賣權,202109  , 1120  ,-0.0005
TFO       ,賣權,202109  , 1160  ,-0.0006
TFO       ,賣權,202109  , 1200  ,-0.0007
TFO       ,賣權,202109  , 1240  ,-0.0009
TFO       ,賣權,202109  , 1260  ,-0.0010
TFO       ,賣權,202109  , 1280  ,-0.0025
TFO       ,賣權,202109  , 1300  ,-0.0054
TFO       ,賣權,202109  , 1320  ,-0.0100
TFO       ,賣權,202109  , 1340  ,-0.0188
TFO       ,賣權,202109  , 1360  ,-0.0330
TFO       ,賣權,202109  , 1380  ,-0.0539
TFO       ,賣權,202109  , 1400  ,-0.0853
TFO       ,賣權,202109  , 1420  ,-0.1263
TFO       ,賣權,202109  , 1440  ,-0.2210
TFO       ,賣權,202109  , 1460  ,-0.2696
TFO       ,賣權,202109  , 1480  ,-0.3167
TFO       ,賣權,202109  , 1500  ,-0.3965
TFO       ,賣權,202109  , 1520  ,-0.4803
TFO       ,賣權,202109  , 1540  ,-0.5637
TFO       ,賣權,202109  , 1560  ,-0.6431
TFO       ,賣權,202109  , 1580  ,-0.6988
TFO       ,賣權,202109  , 1600  ,-0.7697
TFO       ,賣權,202109  , 1620  ,-0.8302
TFO       ,賣權,202109  , 1640  ,-0.8799
TFO       ,賣權,202109  , 1660  ,-0.9135
TFO       ,賣權,202109  , 1680  ,-0.9396
TFO       ,賣權,202109  , 1700  ,-0.9542
TFO       ,賣權,202109  , 1720  ,-0.9733
TFO       ,賣權,202109  , 1740  ,-0.9824
TFO       ,賣權,202109  , 1760  ,-0.9890
TFO       ,賣權,202109  , 1780  ,-0.9930
TFO       ,賣權,202109  , 1800  ,-0.9952
TFO       ,賣權,202109  , 1820  ,-0.9974
TFO       ,賣權,202109  , 1840  ,-0.9982
TFO       ,賣權,202109  , 1880  ,-0.9983
TFO       ,賣權,202109  , 1920  ,-0.9985
TFO       ,買權,202110  , 1320  ,0.9699
TFO       ,買權,202110  , 1340  ,0.9543
TFO       ,買權,202110  , 1360  ,0.9338
TFO       ,買權,202110  , 1380  ,0.9069
TFO       ,買權,202110  , 1400  ,0.8727
TFO       ,買權,202110  , 1420  ,0.8312
TFO       ,買權,202110  , 1440  ,0.7825
TFO       ,買權,202110  , 1460  ,0.7278
TFO       ,買權,202110  , 1480  ,0.6667
TFO       ,買權,202110  , 1500  ,0.6022
TFO       ,買權,202110  , 1520  ,0.5357
TFO       ,買權,202110  , 1540  ,0.4689
TFO       ,買權,202110  , 1560  ,0.4041
TFO       ,買權,202110  , 1580  ,0.3419
TFO       ,買權,202110  , 1600  ,0.2854
TFO       ,買權,202110  , 1620  ,0.2343
TFO       ,買權,202110  , 1640  ,0.1886
TFO       ,買權,202110  , 1660  ,0.1492
TFO       ,買權,202110  , 1680  ,0.1160
TFO       ,買權,202110  , 1700  ,0.0896
TFO       ,買權,202110  , 1720  ,0.0677
TFO       ,買權,202110  , 1740  ,0.0501
TFO       ,買權,202110  , 1760  ,0.0367
TFO       ,買權,202110  , 1780  ,0.0265
TFO       ,買權,202110  , 1800  ,0.0188
TFO       ,買權,202110  , 1820  ,0.0133
TFO       ,買權,202110  , 1840  ,0.0089
TFO       ,賣權,202110  , 1320  ,-0.0287
TFO       ,賣權,202110  , 1340  ,-0.0444
TFO       ,賣權,202110  , 1360  ,-0.0649
TFO       ,賣權,202110  , 1380  ,-0.0917
TFO       ,賣權,202110  , 1400  ,-0.1259
TFO       ,賣權,202110  , 1420  ,-0.1674
TFO       ,賣權,202110  , 1440  ,-0.2162
TFO       ,賣權,202110  , 1460  ,-0.2709
TFO       ,賣權,202110  , 1480  ,-0.3320
TFO       ,賣權,202110  , 1500  ,-0.3964
TFO       ,賣權,202110  , 1520  ,-0.4629
TFO       ,賣權,202110  , 1540  ,-0.5297
TFO       ,賣權,202110  , 1560  ,-0.5945
TFO       ,賣權,202110  , 1580  ,-0.6567
TFO       ,賣權,202110  , 1600  ,-0.7132
TFO       ,賣權,202110  , 1620  ,-0.7643
TFO       ,賣權,202110  , 1640  ,-0.8100
TFO       ,賣權,202110  , 1660  ,-0.8494
TFO       ,賣權,202110  , 1680  ,-0.8827
TFO       ,賣權,202110  , 1700  ,-0.9090
TFO       ,賣權,202110  , 1720  ,-0.9309
TFO       ,賣權,202110  , 1740  ,-0.9485
TFO       ,賣權,202110  , 1760  ,-0.9619
TFO       ,賣權,202110  , 1780  ,-0.9722
TFO       ,賣權,202110  , 1800  ,-0.9798
TFO       ,賣權,202110  , 1820  ,-0.9853
TFO       ,賣權,202110  , 1840  ,-0.9897
TFO       ,買權,202112  , 1040  ,0.9970
TFO       ,買權,202112  , 1080  ,0.9969
TFO       ,買權,202112  , 1120  ,0.9964
TFO       ,買權,202112  , 1160  ,0.9951
TFO       ,買權,202112  , 1200  ,0.9908
TFO       ,買權,202112  , 1240  ,0.9815
TFO       ,買權,202112  , 1280  ,0.9641
TFO       ,買權,202112  , 1320  ,0.9336
TFO       ,買權,202112  , 1360  ,0.8885
TFO       ,買權,202112  , 1400  ,0.8248
TFO       ,買權,202112  , 1440  ,0.7438
TFO       ,買權,202112  , 1480  ,0.6492
TFO       ,買權,202112  , 1520  ,0.5473
TFO       ,買權,202112  , 1560  ,0.4448
TFO       ,買權,202112  , 1600  ,0.3480
TFO       ,買權,202112  , 1640  ,0.2620
TFO       ,買權,202112  , 1680  ,0.1906
TFO       ,買權,202112  , 1720  ,0.1340
TFO       ,買權,202112  , 1760  ,0.0908
TFO       ,買權,202112  , 1800  ,0.0595
TFO       ,買權,202112  , 1840  ,0.0380
TFO       ,買權,202112  , 1880  ,0.0231
TFO       ,買權,202112  , 1920  ,0.0139
TFO       ,賣權,202112  , 1040  ,-0.0004
TFO       ,賣權,202112  , 1080  ,-0.0005
TFO       ,賣權,202112  , 1120  ,-0.0010
TFO       ,賣權,202112  , 1160  ,-0.0023
TFO       ,賣權,202112  , 1200  ,-0.0066
TFO       ,賣權,202112  , 1240  ,-0.0159
TFO       ,賣權,202112  , 1280  ,-0.0334
TFO       ,賣權,202112  , 1320  ,-0.0638
TFO       ,賣權,202112  , 1360  ,-0.1089
TFO       ,賣權,202112  , 1400  ,-0.1727
TFO       ,賣權,202112  , 1440  ,-0.2536
TFO       ,賣權,202112  , 1480  ,-0.3482
TFO       ,賣權,202112  , 1520  ,-0.4502
TFO       ,賣權,202112  , 1560  ,-0.5526
TFO       ,賣權,202112  , 1600  ,-0.6494
TFO       ,賣權,202112  , 1640  ,-0.7354
TFO       ,賣權,202112  , 1680  ,-0.8068
TFO       ,賣權,202112  , 1720  ,-0.8634
TFO       ,賣權,202112  , 1760  ,-0.9066
TFO       ,賣權,202112  , 1800  ,-0.9379
TFO       ,賣權,202112  , 1840  ,-0.9594
TFO       ,賣權,202112  , 1880  ,-0.9744
TFO       ,賣權,202112  , 1920  ,-0.9835
TFO       ,買權,202203  , 1160  ,0.9782
TFO       ,買權,202203  , 1200  ,0.9625
TFO       ,買權,202203  , 1240  ,0.9385
TFO       ,買權,202203  , 1280  ,0.9028
TFO       ,買權,202203  , 1320  ,0.8553
TFO       ,買權,202203  , 1360  ,0.7957
TFO       ,買權,202203  , 1400  ,0.7248
TFO       ,買權,202203  , 1440  ,0.6458
TFO       ,買權,202203  , 1480  ,0.5625
TFO       ,買權,202203  , 1520  ,0.4785
TFO       ,買權,202203  , 1560  ,0.3973
TFO       ,買權,202203  , 1600  ,0.3222
TFO       ,買權,202203  , 1640  ,0.2553
TFO       ,買權,202203  , 1680  ,0.1977
TFO       ,買權,202203  , 1720  ,0.1495
TFO       ,買權,202203  , 1760  ,0.1112
TFO       ,買權,202203  , 1800  ,0.0809
TFO       ,買權,202203  , 1840  ,0.0580
TFO       ,買權,202203  , 1880  ,0.0407
TFO       ,買權,202203  , 1920  ,0.0279
TFO       ,賣權,202203  , 1160  ,-0.0176
TFO       ,賣權,202203  , 1200  ,-0.0333
TFO       ,賣權,202203  , 1240  ,-0.0573
TFO       ,賣權,202203  , 1280  ,-0.0929
TFO       ,賣權,202203  , 1320  ,-0.1405
TFO       ,賣權,202203  , 1360  ,-0.2000
TFO       ,賣權,202203  , 1400  ,-0.2710
TFO       ,賣權,202203  , 1440  ,-0.3499
TFO       ,賣權,202203  , 1480  ,-0.4332
TFO       ,賣權,202203  , 1520  ,-0.5172
TFO       ,賣權,202203  , 1560  ,-0.5985
TFO       ,賣權,202203  , 1600  ,-0.6736
TFO       ,賣權,202203  , 1640  ,-0.7405
TFO       ,賣權,202203  , 1680  ,-0.7980
TFO       ,賣權,202203  , 1720  ,-0.8463
TFO       ,賣權,202203  , 1760  ,-0.8845
TFO       ,賣權,202203  , 1800  ,-0.9148
TFO       ,賣權,202203  , 1840  ,-0.9377
TFO       ,賣權,202203  , 1880  ,-0.9550
TFO       ,賣權,202203  , 1920  ,-0.9679
TGO       ,買權,202108  , 5300  ,0.9919
TGO       ,買權,202108  , 5400  ,0.9898
TGO       ,買權,202108  , 5500  ,0.9864
TGO       ,買權,202108  , 5600  ,0.9696
TGO       ,買權,202108  , 5700  ,0.9244
TGO       ,買權,202108  , 5800  ,0.8776
TGO       ,買權,202108  , 5900  ,0.7984
TGO       ,買權,202108  , 6000  ,0.6914
TGO       ,買權,202108  , 6100  ,0.5630
TGO       ,買權,202108  , 6200  ,0.4326
TGO       ,買權,202108  , 6300  ,0.3094
TGO       ,買權,202108  , 6400  ,0.2047
TGO       ,買權,202108  , 6500  ,0.1258
TGO       ,買權,202108  , 6600  ,0.0713
TGO       ,買權,202108  , 6700  ,0.0374
TGO       ,買權,202108  , 6800  ,0.0211
TGO       ,買權,202108  , 6900  ,0.0118
TGO       ,買權,202108  , 7000  ,0.0095
TGO       ,買權,202108  , 7100  ,0.0079
TGO       ,買權,202108  , 7200  ,0.0068
TGO       ,買權,202108  , 7300  ,0.0060
TGO       ,買權,202108  , 7400  ,0.0053
TGO       ,買權,202108  , 7500  ,0.0048
TGO       ,賣權,202108  , 5300  ,-0.0076
TGO       ,賣權,202108  , 5400  ,-0.0097
TGO       ,賣權,202108  , 5500  ,-0.0131
TGO       ,賣權,202108  , 5600  ,-0.0299
TGO       ,賣權,202108  , 5700  ,-0.0751
TGO       ,賣權,202108  , 5800  ,-0.1219
TGO       ,賣權,202108  , 5900  ,-0.2011
TGO       ,賣權,202108  , 6000  ,-0.3081
TGO       ,賣權,202108  , 6100  ,-0.4365
TGO       ,賣權,202108  , 6200  ,-0.5669
TGO       ,賣權,202108  , 6300  ,-0.6901
TGO       ,賣權,202108  , 6400  ,-0.7948
TGO       ,賣權,202108  , 6500  ,-0.8737
TGO       ,賣權,202108  , 6600  ,-0.9282
TGO       ,賣權,202108  , 6700  ,-0.9621
TGO       ,賣權,202108  , 6800  ,-0.9784
TGO       ,賣權,202108  , 6900  ,-0.9877
TGO       ,賣權,202108  , 7000  ,-0.9900
TGO       ,賣權,202108  , 7100  ,-0.9916
TGO       ,賣權,202108  , 7200  ,-0.9927
TGO       ,賣權,202108  , 7300  ,-0.9935
TGO       ,賣權,202108  , 7400  ,-0.9942
TGO       ,賣權,202108  , 7500  ,-0.9947
TGO       ,買權,202110  , 5300  ,0.9769
TGO       ,買權,202110  , 5400  ,0.9605
TGO       ,買權,202110  , 5500  ,0.9353
TGO       ,買權,202110  , 5600  ,0.8994
TGO       ,買權,202110  , 5700  ,0.8503
TGO       ,買權,202110  , 5800  ,0.7872
TGO       ,買權,202110  , 5900  ,0.7136
TGO       ,買權,202110  , 6000  ,0.6301
TGO       ,買權,202110  , 6100  ,0.5416
TGO       ,買權,202110  , 6200  ,0.4525
TGO       ,買權,202110  , 6300  ,0.3668
TGO       ,買權,202110  , 6400  ,0.2889
TGO       ,買權,202110  , 6500  ,0.2205
TGO       ,買權,202110  , 6600  ,0.1636
TGO       ,買權,202110  , 6700  ,0.1172
TGO       ,買權,202110  , 6800  ,0.0824
TGO       ,買權,202110  , 6900  ,0.0562
TGO       ,買權,202110  , 7000  ,0.0359
TGO       ,買權,202110  , 7100  ,0.0225
TGO       ,賣權,202110  , 5300  ,-0.0216
TGO       ,賣權,202110  , 5400  ,-0.0380
TGO       ,賣權,202110  , 5500  ,-0.0632
TGO       ,賣權,202110  , 5600  ,-0.0991
TGO       ,賣權,202110  , 5700  ,-0.1482
TGO       ,賣權,202110  , 5800  ,-0.2113
TGO       ,賣權,202110  , 5900  ,-0.2849
TGO       ,賣權,202110  , 6000  ,-0.3684
TGO       ,賣權,202110  , 6100  ,-0.4568
TGO       ,賣權,202110  , 6200  ,-0.5459
TGO       ,賣權,202110  , 6300  ,-0.6317
TGO       ,賣權,202110  , 6400  ,-0.7096
TGO       ,賣權,202110  , 6500  ,-0.7780
TGO       ,賣權,202110  , 6600  ,-0.8348
TGO       ,賣權,202110  , 6700  ,-0.8813
TGO       ,賣權,202110  , 6800  ,-0.9161
TGO       ,賣權,202110  , 6900  ,-0.9423
TGO       ,賣權,202110  , 7000  ,-0.9626
TGO       ,賣權,202110  , 7100  ,-0.9760
TGO       ,買權,202112  , 5300  ,0.9397
TGO       ,買權,202112  , 5400  ,0.9112
TGO       ,買權,202112  , 5500  ,0.8770
TGO       ,買權,202112  , 5600  ,0.8332
TGO       ,買權,202112  , 5700  ,0.7816
TGO       ,買權,202112  , 5800  ,0.7232
TGO       ,買權,202112  , 5900  ,0.6586
TGO       ,買權,202112  , 6000  ,0.5900
TGO       ,買權,202112  , 6100  ,0.5199
TGO       ,買權,202112  , 6200  ,0.4501
TGO       ,買權,202112  , 6300  ,0.3831
TGO       ,買權,202112  , 6400  ,0.3203
TGO       ,買權,202112  , 6500  ,0.2630
TGO       ,買權,202112  , 6600  ,0.2123
TGO       ,買權,202112  , 6700  ,0.1683
TGO       ,買權,202112  , 6800  ,0.1317
TGO       ,買權,202112  , 6900  ,0.1006
TGO       ,買權,202112  , 7000  ,0.0751
TGO       ,賣權,202112  , 5300  ,-0.0574
TGO       ,賣權,202112  , 5400  ,-0.0860
TGO       ,賣權,202112  , 5500  ,-0.1201
TGO       ,賣權,202112  , 5600  ,-0.1640
TGO       ,賣權,202112  , 5700  ,-0.2155
TGO       ,賣權,202112  , 5800  ,-0.2739
TGO       ,賣權,202112  , 5900  ,-0.3385
TGO       ,賣權,202112  , 6000  ,-0.4071
TGO       ,賣權,202112  , 6100  ,-0.4772
TGO       ,賣權,202112  , 6200  ,-0.5470
TGO       ,賣權,202112  , 6300  ,-0.6140
TGO       ,賣權,202112  , 6400  ,-0.6769
TGO       ,賣權,202112  , 6500  ,-0.7341
TGO       ,賣權,202112  , 6600  ,-0.7849
TGO       ,賣權,202112  , 6700  ,-0.8288
TGO       ,賣權,202112  , 6800  ,-0.8655
TGO       ,賣權,202112  , 6900  ,-0.8965
TGO       ,賣權,202112  , 7000  ,-0.9220
TGO       ,買權,202202  , 5300  ,0.9403
TGO       ,買權,202202  , 5400  ,0.9171
TGO       ,買權,202202  , 5500  ,0.8880
TGO       ,買權,202202  , 5600  ,0.8524
TGO       ,買權,202202  , 5700  ,0.8110
TGO       ,買權,202202  , 5800  ,0.7629
TGO       ,買權,202202  , 5900  ,0.7100
TGO       ,買權,202202  , 6000  ,0.6531
TGO       ,買權,202202  , 6100  ,0.5934
TGO       ,買權,202202  , 6200  ,0.5324
TGO       ,買權,202202  , 6300  ,0.4715
TGO       ,買權,202202  , 6400  ,0.4122
TGO       ,買權,202202  , 6500  ,0.3554
TGO       ,買權,202202  , 6600  ,0.3026
TGO       ,買權,202202  , 6700  ,0.2547
TGO       ,買權,202202  , 6800  ,0.2110
TGO       ,買權,202202  , 6900  ,0.1728
TGO       ,賣權,202202  , 5300  ,-0.0558
TGO       ,賣權,202202  , 5400  ,-0.0790
TGO       ,賣權,202202  , 5500  ,-0.1082
TGO       ,賣權,202202  , 5600  ,-0.1437
TGO       ,賣權,202202  , 5700  ,-0.1851
TGO       ,賣權,202202  , 5800  ,-0.2332
TGO       ,賣權,202202  , 5900  ,-0.2861
TGO       ,賣權,202202  , 6000  ,-0.3430
TGO       ,賣權,202202  , 6100  ,-0.4027
TGO       ,賣權,202202  , 6200  ,-0.4638
TGO       ,賣權,202202  , 6300  ,-0.5246
TGO       ,賣權,202202  , 6400  ,-0.5839
TGO       ,賣權,202202  , 6500  ,-0.6407
TGO       ,賣權,202202  , 6600  ,-0.6935
TGO       ,賣權,202202  , 6700  ,-0.7414
TGO       ,賣權,202202  , 6800  ,-0.7851
TGO       ,賣權,202202  , 6900  ,-0.8233
TGO       ,買權,202204  , 5400  ,0.8948
TGO       ,買權,202204  , 5500  ,0.8653
TGO       ,買權,202204  , 5600  ,0.8301
TGO       ,買權,202204  , 5700  ,0.7904
TGO       ,買權,202204  , 5800  ,0.7463
TGO       ,買權,202204  , 5900  ,0.6988
TGO       ,買權,202204  , 6000  ,0.6478
TGO       ,買權,202204  , 6100  ,0.5951
TGO       ,買權,202204  , 6200  ,0.5414
TGO       ,買權,202204  , 6300  ,0.4877
TGO       ,買權,202204  , 6400  ,0.4351
TGO       ,買權,202204  , 6500  ,0.3843
TGO       ,買權,202204  , 6600  ,0.3362
TGO       ,買權,202204  , 6700  ,0.2912
TGO       ,買權,202204  , 6800  ,0.2499
TGO       ,買權,202204  , 6900  ,0.2119
TGO       ,賣權,202204  , 5400  ,-0.0995
TGO       ,賣權,202204  , 5500  ,-0.1290
TGO       ,賣權,202204  , 5600  ,-0.1642
TGO       ,賣權,202204  , 5700  ,-0.2039
TGO       ,賣權,202204  , 5800  ,-0.2480
TGO       ,賣權,202204  , 5900  ,-0.2955
TGO       ,賣權,202204  , 6000  ,-0.3465
TGO       ,賣權,202204  , 6100  ,-0.3992
TGO       ,賣權,202204  , 6200  ,-0.4529
TGO       ,賣權,202204  , 6300  ,-0.5066
TGO       ,賣權,202204  , 6400  ,-0.5592
TGO       ,賣權,202204  , 6500  ,-0.6100
TGO       ,賣權,202204  , 6600  ,-0.6581
TGO       ,賣權,202204  , 6700  ,-0.7031
TGO       ,賣權,202204  , 6800  ,-0.7444
TGO       ,賣權,202204  , 6900  ,-0.7824
TGO       ,買權,202206  , 5400  ,0.8662
TGO       ,買權,202206  , 5500  ,0.8343
TGO       ,買權,202206  , 5600  ,0.7986
TGO       ,買權,202206  , 5700  ,0.7592
TGO       ,買權,202206  , 5800  ,0.7169
TGO       ,買權,202206  , 5900  ,0.6716
TGO       ,買權,202206  , 6000  ,0.6241
TGO       ,買權,202206  , 6100  ,0.5757
TGO       ,買權,202206  , 6200  ,0.5268
TGO       ,買權,202206  , 6300  ,0.4782
TGO       ,買權,202206  , 6400  ,0.4307
TGO       ,買權,202206  , 6500  ,0.3848
TGO       ,買權,202206  , 6600  ,0.3411
TGO       ,賣權,202206  , 5400  ,-0.1268
TGO       ,賣權,202206  , 5500  ,-0.1588
TGO       ,賣權,202206  , 5600  ,-0.1944
TGO       ,賣權,202206  , 5700  ,-0.2338
TGO       ,賣權,202206  , 5800  ,-0.2761
TGO       ,賣權,202206  , 5900  ,-0.3214
TGO       ,賣權,202206  , 6000  ,-0.3689
TGO       ,賣權,202206  , 6100  ,-0.4173
TGO       ,賣權,202206  , 6200  ,-0.4662
TGO       ,賣權,202206  , 6300  ,-0.5148
TGO       ,賣權,202206  , 6400  ,-0.5623
TGO       ,賣權,202206  , 6500  ,-0.6082
TGO       ,賣權,202206  , 6600  ,-0.6519
TXO       ,買權,202107W4,15700  ,0.9996
TXO       ,買權,202107W4,15800  ,0.9994
TXO       ,買權,202107W4,15900  ,0.9985
TXO       ,買權,202107W4,16000  ,0.9975
TXO       ,買權,202107W4,16100  ,0.9961
TXO       ,買權,202107W4,16200  ,0.9946
TXO       ,買權,202107W4,16300  ,0.9905
TXO       ,買權,202107W4,16400  ,0.9846
TXO       ,買權,202107W4,16500  ,0.9757
TXO       ,買權,202107W4,16600  ,0.9623
TXO       ,買權,202107W4,16700  ,0.9409
TXO       ,買權,202107W4,16800  ,0.9107
TXO       ,買權,202107W4,16900  ,0.8681
TXO       ,買權,202107W4,16950  ,0.8431
TXO       ,買權,202107W4,17000  ,0.8126
TXO       ,買權,202107W4,17050  ,0.7778
TXO       ,買權,202107W4,17100  ,0.7406
TXO       ,買權,202107W4,17150  ,0.6992
TXO       ,買權,202107W4,17200  ,0.6540
TXO       ,買權,202107W4,17250  ,0.6055
TXO       ,買權,202107W4,17300  ,0.5537
TXO       ,買權,202107W4,17350  ,0.5001
TXO       ,買權,202107W4,17400  ,0.4459
TXO       ,買權,202107W4,17450  ,0.3922
TXO       ,買權,202107W4,17500  ,0.3401
TXO       ,買權,202107W4,17550  ,0.2917
TXO       ,買權,202107W4,17600  ,0.2459
TXO       ,買權,202107W4,17650  ,0.2058
TXO       ,買權,202107W4,17700  ,0.1694
TXO       ,買權,202107W4,17750  ,0.1374
TXO       ,買權,202107W4,17800  ,0.1115
TXO       ,買權,202107W4,17850  ,0.0893
TXO       ,買權,202107W4,17900  ,0.0709
TXO       ,買權,202107W4,17950  ,0.0568
TXO       ,買權,202107W4,18000  ,0.0443
TXO       ,買權,202107W4,18050  ,0.0338
TXO       ,買權,202107W4,18100  ,0.0263
TXO       ,買權,202107W4,18200  ,0.0162
TXO       ,買權,202107W4,18300  ,0.0094
TXO       ,買權,202107W4,18400  ,0.0061
TXO       ,買權,202107W4,18500  ,0.0041
TXO       ,買權,202107W4,18600  ,0.0025
TXO       ,買權,202107W4,18700  ,0.0015
TXO       ,買權,202107W4,18800  ,0.0011
TXO       ,買權,202107W4,18900  ,0.0006
TXO       ,買權,202107W4,19000  ,0.0004
TXO       ,買權,202107W4,19100  ,0.0002
TXO       ,買權,202107W4,19200  ,0.0001
TXO       ,買權,202107W4,19300  ,0.0001
TXO       ,買權,202107W4,19400  ,0.0001
TXO       ,賣權,202107W4,15700  ,-0.0004
TXO       ,賣權,202107W4,15800  ,-0.0006
TXO       ,賣權,202107W4,15900  ,-0.0015
TXO       ,賣權,202107W4,16000  ,-0.0025
TXO       ,賣權,202107W4,16100  ,-0.0038
TXO       ,賣權,202107W4,16200  ,-0.0054
TXO       ,賣權,202107W4,16300  ,-0.0095
TXO       ,賣權,202107W4,16400  ,-0.0154
TXO       ,賣權,202107W4,16500  ,-0.0243
TXO       ,賣權,202107W4,16600  ,-0.0377
TXO       ,賣權,202107W4,16700  ,-0.0591
TXO       ,賣權,202107W4,16800  ,-0.0893
TXO       ,賣權,202107W4,16900  ,-0.1319
TXO       ,賣權,202107W4,16950  ,-0.1569
TXO       ,賣權,202107W4,17000  ,-0.1874
TXO       ,賣權,202107W4,17050  ,-0.2222
TXO       ,賣權,202107W4,17100  ,-0.2594
TXO       ,賣權,202107W4,17150  ,-0.3008
TXO       ,賣權,202107W4,17200  ,-0.3459
TXO       ,賣權,202107W4,17250  ,-0.3945
TXO       ,賣權,202107W4,17300  ,-0.4463
TXO       ,賣權,202107W4,17350  ,-0.4998
TXO       ,賣權,202107W4,17400  ,-0.5541
TXO       ,賣權,202107W4,17450  ,-0.6078
TXO       ,賣權,202107W4,17500  ,-0.6599
TXO       ,賣權,202107W4,17550  ,-0.7083
TXO       ,賣權,202107W4,17600  ,-0.7541
TXO       ,賣權,202107W4,17650  ,-0.7942
TXO       ,賣權,202107W4,17700  ,-0.8306
TXO       ,賣權,202107W4,17750  ,-0.8626
TXO       ,賣權,202107W4,17800  ,-0.8884
TXO       ,賣權,202107W4,17850  ,-0.9107
TXO       ,賣權,202107W4,17900  ,-0.9291
TXO       ,賣權,202107W4,17950  ,-0.9432
TXO       ,賣權,202107W4,18000  ,-0.9557
TXO       ,賣權,202107W4,18050  ,-0.9662
TXO       ,賣權,202107W4,18100  ,-0.9737
TXO       ,賣權,202107W4,18200  ,-0.9838
TXO       ,賣權,202107W4,18300  ,-0.9906
TXO       ,賣權,202107W4,18400  ,-0.9939
TXO       ,賣權,202107W4,18500  ,-0.9959
TXO       ,賣權,202107W4,18600  ,-0.9975
TXO       ,賣權,202107W4,18700  ,-0.9985
TXO       ,賣權,202107W4,18800  ,-0.9989
TXO       ,賣權,202107W4,18900  ,-0.9994
TXO       ,賣權,202107W4,19000  ,-0.9996
TXO       ,賣權,202107W4,19100  ,-0.9998
TXO       ,賣權,202107W4,19200  ,-0.9998
TXO       ,賣權,202107W4,19300  ,-0.9999
TXO       ,賣權,202107W4,19400  ,-0.9999
TXO       ,買權,202108  ,13600  ,0.9904
TXO       ,買權,202108  ,13700  ,0.9893
TXO       ,買權,202108  ,13800  ,0.9886
TXO       ,買權,202108  ,13900  ,0.9878
TXO       ,買權,202108  ,14000  ,0.9869
TXO       ,買權,202108  ,14100  ,0.9854
TXO       ,買權,202108  ,14200  ,0.9833
TXO       ,買權,202108  ,14300  ,0.9827
TXO       ,買權,202108  ,14400  ,0.9796
TXO       ,買權,202108  ,14500  ,0.9782
TXO       ,買權,202108  ,14600  ,0.9773
TXO       ,買權,202108  ,14700  ,0.9751
TXO       ,買權,202108  ,14800  ,0.9690
TXO       ,買權,202108  ,14900  ,0.9658
TXO       ,買權,202108  ,15000  ,0.9619
TXO       ,買權,202108  ,15100  ,0.9589
TXO       ,買權,202108  ,15200  ,0.9528
TXO       ,買權,202108  ,15300  ,0.9492
